Name,Position,Height,Weight,Season,Age,Games_Played,Game_Started,Rush_Attempts,Rush_Yards,Rush_TDs,Fumbles,Targets,Receptions,Rec_Yards,Rec_TDs,Pass_Completions,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions,Sacked
1054,"
Benny Cunningham
",RB,5-10,218lb,2016,26,11,0,21,101,0,1,21,16,91,0,0,0,0,0,0,0
1055,"
Benny Cunningham
",RB,5-10,218lb,2017,27,14,0,9,29,0,1,26,20,240,2,0,0,0,0,0,0
1056,"
Benny Cunningham
",RB,5-10,218lb,2018,28,15,0,11,20,0,0,2,1,9,0,0,0,0,0,0,0
1057,"
Benny Cunningham
",RB,5-10,218lb,2018,28,1,0,1,2,0,0,,,,0,0,0,0,0,0,0
1058,"
Jay Cutler
",ht,6-3,231lb,2006,23,5,5,12,18,0,8,,,,0,0,0,0,0,0,0
1059,"
Jay Cutler
",ht,6-3,231lb,2007,24,16,16,44,205,1,11,,,,0,0,0,0,0,0,0
1060,"
Jay Cutler
",ht,6-3,231lb,2008,25,16,16,57,200,2,5,,,,0,0,0,0,0,0,0
1061,"
Jay Cutler
",ht,6-3,231lb,2009,26,16,16,40,173,1,9,,,,0,0,0,0,0,0,0
1062,"
Jay Cutler
",ht,6-3,231lb,2010,27,15,15,50,232,1,10,,,,0,0,0,0,0,0,0
1063,"
Jay Cutler
",ht,6-3,231lb,2011,28,10,10,18,55,1,7,,,,0,0,0,0,0,0,0
1064,"
Jay Cutler
",ht,6-3,231lb,2012,29,15,15,41,233,0,8,,,,0,0,0,0,0,0,0
1065,"
Jay Cutler
",ht,6-3,231lb,2013,30,11,11,23,118,0,5,,,,0,0,0,0,0,0,0
1066,"
Jay Cutler
",ht,6-3,231lb,2014,31,15,15,39,191,2,12,,,,0,0,0,0,0,0,0
1067,"
Jay Cutler
",ht,6-3,231lb,2015,32,15,15,38,201,1,8,,,,0,0,0,0,0,0,0
1068,"
Jay Cutler
",ht,6-3,231lb,2016,33,5,5,5,24,0,6,,,,0,0,0,0,0,0,0
1069,"
Jay Cutler
",ht,6-3,231lb,2017,34,14,14,19,32,0,6,,,,0,0,0,0,0,0,0
1070,"
Jay Cutler
",ht,6-3,231lb,2010,27,2,2,10,53,2,2,,,,0,0,0,0,0,0,0
1071,"
Woodrow Dantzler
",ht,5-10,209lb,2002,23,5,0,,,0,2,,,,0,0,0,0,0,0,0
1072,"
Woodrow Dantzler
",ht,5-10,209lb,2003,24,9,0,8,21,1,0,,,,0,0,0,0,0,0,0
1073,"
Kenneth Darby
",RB,5-10,214lb,2007,25,1,0,2,9,0,0,3,2,16,0,0,0,0,0,0,0
1074,"
Kenneth Darby
",RB,5-10,214lb,2008,26,10,0,32,140,0,1,21,19,183,0,0,0,0,0,0,0
1075,"
Kenneth Darby
",RB,5-10,214lb,2009,27,16,1,27,152,0,0,24,18,96,0,0,0,0,0,0,0
1076,"
Kenneth Darby
",RB,5-10,214lb,2010,28,14,0,34,107,2,0,13,10,61,1,0,0,0,0,0,0
1077,"
Orleans Darkwa
",RB,6-0,210lb,2014,22,11,0,9,23,1,0,6,5,48,0,0,0,0,0,0,0
1078,"
Orleans Darkwa
",RB,6-0,210lb,2014,,4,0,4,2,0,0,3,3,31,0,0,0,0,0,0,0
1079,"
Orleans Darkwa
",RB,6-0,210lb,2014,,7,0,5,21,1,0,3,2,17,0,0,0,0,0,0,0
1080,"
Orleans Darkwa
",RB,6-0,210lb,2015,23,16,0,36,153,1,0,5,3,31,0,0,0,0,0,0,0
1081,"
Orleans Darkwa
",RB,6-0,210lb,2016,24,10,2,30,111,2,0,4,2,12,0,0,0,0,0,0,0
1082,"
Orleans Darkwa
",RB,6-0,210lb,2017,25,15,11,171,751,5,1,28,19,116,0,0,0,0,0,0,0
1083,"
Najeh Davenport
",RB,6-1,247lb,2002,23,8,0,39,184,1,1,9,5,33,0,0,0,0,0,0,0
1084,"
Najeh Davenport
",RB,6-1,247lb,2003,24,15,0,77,420,2,4,10,6,38,0,0,0,0,0,0,0
1085,"
Najeh Davenport
",RB,6-1,247lb,2004,25,11,1,71,359,2,1,4,4,33,0,0,0,0,0,0,0
1086,"
Najeh Davenport
",RB,6-1,247lb,2005,26,5,1,30,105,2,1,2,2,3,0,0,0,0,0,0,0
1087,"
Najeh Davenport
",RB,6-1,247lb,2006,27,13,0,60,221,1,2,21,15,193,1,0,0,0,0,0,0
1088,"
Najeh Davenport
",RB,6-1,247lb,2007,28,15,1,107,499,5,1,27,18,184,2,0,0,0,0,0,0
1089,"
Najeh Davenport
",RB,6-1,247lb,2008,29,6,0,10,31,0,0,4,4,54,0,0,0,0,0,0,0
1090,"
Najeh Davenport
",RB,6-1,247lb,2008,,2,0,8,26,0,0,4,4,54,0,0,0,0,0,0,0
1091,"
Najeh Davenport
",RB,6-1,247lb,2008,,4,0,2,5,0,0,,,,0,0,0,0,0,0,0
1092,"
Najeh Davenport
",RB,6-1,247lb,2003,24,2,0,16,63,0,0,1,0,0,0,0,0,0,0,0,0
1093,"
Najeh Davenport
",RB,6-1,247lb,2004,25,1,0,5,14,1,2,,,,0,0,0,0,0,0,0
1094,"
Najeh Davenport
",RB,6-1,247lb,2007,28,1,1,16,25,2,0,4,2,23,0,0,0,0,0,0,0
1095,"
Rohan Davey
",ht,6-2,245lb,2002,24,2,0,2,-4,0,0,,,,0,0,0,0,0,0,0
1096,"
Rohan Davey
",ht,6-2,245lb,2004,26,4,0,4,-1,0,0,,,,0,0,0,0,0,0,0
1097,"
Austin Davis
",ht,6-2,221lb,2014,25,10,8,16,36,0,5,,,,0,0,0,0,0,0,0
1098,"
Austin Davis
",ht,6-2,221lb,2015,26,3,2,7,33,0,2,,,,0,0,0,0,0,0,0
1099,"
Austin Davis
",ht,6-2,221lb,2017,28,3,0,1,-1,0,0,,,,0,0,0,0,0,0,0
1100,"
Carey Davis
",RB,5-10,225lb,2004,23,1,0,,,0,0,,,,0,0,0,0,0,0,0
1101,"
Carey Davis
",RB,5-10,225lb,2004,,0,0,,,0,0,,,,0,0,0,0,0,0,0
1102,"
Carey Davis
",RB,5-10,225lb,2004,,1,0,,,0,,,,,0,0,0,0,0,0,0
1103,"
Carey Davis
",RB,5-10,225lb,2007,26,16,7,17,68,0,0,14,12,49,0,0,0,0,0,0,0
1104,"
Carey Davis
",RB,5-10,225lb,2008,27,14,3,12,35,0,2,6,5,27,0,0,0,0,0,0,0
1105,"
Carey Davis
",RB,5-10,225lb,2009,28,6,0,2,15,0,0,,,,0,0,0,0,0,0,0
1106,"
Carey Davis
",RB,5-10,225lb,2004,23,2,0,,,,0,,,,,0,0,0,0,0,0
1107,"
Carey Davis
",RB,5-10,225lb,2007,26,1,0,3,3,0,0,4,2,14,0,0,0,0,0,0,0
1108,"
Carey Davis
",RB,5-10,225lb,2008,27,3,0,1,0,0,0,5,5,33,0,0,0,0,0,0,0
1109,"
James Davis
",RB,5-11,218lb,2009,23,2,0,9,15,0,0,5,4,5,0,0,0,0,0,0,0
1110,"
James Davis
",RB,5-11,218lb,2010,24,7,0,19,60,0,0,5,4,45,0,0,0,0,0,0,0
1111,"
James Davis
",RB,5-11,218lb,2010,,4,0,4,9,0,0,,,,0,0,0,0,0,0,0
1112,"
James Davis
",RB,5-11,218lb,2010,,3,0,15,51,0,0,5,4,45,0,0,0,0,0,0,0
1113,"
Justin Davis
",RB,6-1,199lb,2017,22,4,0,1,1,0,0,,,,0,0,0,0,0,0,0
1114,"
Justin Davis
",RB,6-1,199lb,2018,23,11,0,2,19,0,0,,,,0,0,0,0,0,0,0
1115,"
Knile Davis
",RB,5-11,227lb,2013,22,16,1,70,242,4,3,15,11,75,0,0,0,0,0,0,0
1116,"
Knile Davis
",RB,5-11,227lb,2014,23,16,1,134,463,6,4,25,16,147,1,0,0,0,0,0,0
1117,"
Knile Davis
",RB,5-11,227lb,2015,24,14,0,28,72,1,0,3,2,24,0,0,0,0,0,0,0
1118,"
Knile Davis
",RB,5-11,227lb,2016,25,11,0,18,28,0,0,7,5,25,0,0,0,0,0,0,0
1119,"
Knile Davis
",RB,5-11,227lb,2016,,2,0,5,5,0,0,2,2,4,0,0,0,0,0,0,0
1120,"
Knile Davis
",RB,5-11,227lb,2016,,9,0,13,23,0,0,5,3,21,0,0,0,0,0,0,0
1121,"
Knile Davis
",RB,5-11,227lb,2013,22,1,0,18,67,1,0,7,7,33,1,0,0,0,0,0,0
1122,"
Knile Davis
",RB,5-11,227lb,2015,24,2,0,10,42,0,1,3,2,13,0,0,0,0,0,0,0
1123,"
Nick Davis
",WR,6-0,180lb,2002,23,15,0,1,11,0,4,,,,0,0,0,0,0,0,0
1124,"
Stephen Davis
",RB,6-0,230lb,1996,22,12,0,23,139,2,0,,,,0,0,0,0,0,0,0
1125,"
Stephen Davis
",RB,6-0,230lb,1997,23,14,6,141,567,3,1,24,18,134,0,0,0,0,0,0,0
1126,"
Stephen Davis
",RB,6-0,230lb,1998,24,16,12,34,109,0,0,31,21,263,2,0,0,0,0,0,0
1127,"
Stephen Davis
",RB,6-0,230lb,1999,25,14,14,290,1405,17,4,28,23,111,0,0,0,0,0,0,0
1128,"
Stephen Davis
",RB,6-0,230lb,2000,26,15,15,332,1318,11,4,49,33,313,0,0,0,0,0,0,0
1129,"
Stephen Davis
",RB,6-0,230lb,2001,27,16,16,356,1432,5,6,37,28,205,0,0,0,0,0,0,0
1130,"
Stephen Davis
",RB,6-0,230lb,2002,28,12,12,207,820,7,4,33,23,142,1,0,0,0,0,0,0
1131,"
Stephen Davis
",RB,6-0,230lb,2003,29,14,14,318,1444,8,3,17,14,159,0,0,0,0,0,0,0
1132,"
Stephen Davis
",RB,6-0,230lb,2004,30,2,2,24,92,0,0,2,2,32,0,0,0,0,0,0,0
1133,"
Stephen Davis
",RB,6-0,230lb,2005,31,13,11,180,549,12,2,12,5,45,0,0,0,0,0,0,0
1134,"
Stephen Davis
",RB,6-0,230lb,2006,32,15,0,40,177,0,1,17,12,90,1,0,0,0,0,0,0
1135,"
Stephen Davis
",RB,6-0,230lb,1999,25,2,2,32,156,2,2,3,3,26,0,0,0,0,0,0,0
1136,"
Stephen Davis
",RB,6-0,230lb,2003,29,4,4,64,315,1,0,4,2,23,0,0,0,0,0,0,0
1137,"
Terrell Davis
",RB,5-11,206lb,1995,23,14,14,237,1117,7,5,82,49,367,1,0,0,0,0,0,0
1138,"
Terrell Davis
",RB,5-11,206lb,1996,24,16,16,345,1538,13,5,52,36,310,2,0,0,0,0,0,0
1139,"
Terrell Davis
",RB,5-11,206lb,1997,25,15,15,369,1750,15,4,58,42,287,0,0,0,0,0,0,0
1140,"
Terrell Davis
",RB,5-11,206lb,1998,26,16,16,392,2008,21,2,38,25,217,2,0,0,0,0,0,0
1141,"
Terrell Davis
",RB,5-11,206lb,1999,27,4,4,67,211,2,1,3,3,26,0,0,0,0,0,0,0
1142,"
Terrell Davis
",RB,5-11,206lb,2000,28,5,4,78,282,2,1,2,2,4,0,0,0,0,0,0,0
1143,"
Terrell Davis
",RB,5-11,206lb,2001,29,8,8,167,701,0,2,21,12,69,0,0,0,0,0,0,0
1144,"
Terrell Davis
",RB,5-11,206lb,1996,24,1,1,14,91,1,0,9,7,24,0,0,0,0,0,0,0
1145,"
Terrell Davis
",RB,5-11,206lb,1997,25,4,4,112,581,8,4,10,8,38,0,0,0,0,0,0,0
1146,"
Terrell Davis
",RB,5-11,206lb,1998,26,3,3,78,468,3,0,7,4,69,0,0,0,0,0,0,0
1147,"
Troy Davis
",RB,5-7,191lb,1997,22,16,7,75,271,0,3,18,13,85,0,0,0,0,0,0,0
1148,"
Troy Davis
",RB,5-7,191lb,1998,23,14,2,55,143,1,1,21,16,99,0,0,0,0,0,0,0
1149,"
Troy Davis
",RB,5-7,191lb,1999,24,16,2,20,32,0,1,15,7,53,0,0,0,0,0,0,0
1150,"
Dalyn Dawkins
",RB,5-7,183lb,2018,24,2,0,,,0,,,,,0,0,0,0,0,0,0
1151,"
Dalyn Dawkins
",RB,5-7,183lb,2019,25,2,0,11,26,0,0,1,0,0,0,0,0,0,0,0,0
1152,"
Clifton Dawson
",RB,5-10,212lb,2007,24,13,0,30,64,1,0,9,2,15,0,0,0,0,0,0,0
1153,"
Clifton Dawson
",RB,5-10,212lb,2007,,2,0,,,0,,,,,0,0,0,0,0,0,0
1154,"
Clifton Dawson
",RB,5-10,212lb,2007,,11,0,30,64,1,0,9,2,15,0,0,0,0,0,0,0
1155,"
Clifton Dawson
",RB,5-10,212lb,2008,25,2,0,,,0,,,,,0,0,0,0,0,0,0
1156,"
Matthew Dayes
",RB,5-9,205lb,2017,23,16,0,5,13,0,0,5,4,29,0,0,0,0,0,0,0
1157,"
Ron Dayne
",RB,5-10,245lb,2000,22,16,4,228,770,5,1,3,3,11,0,0,0,0,0,0,0
1158,"
Ron Dayne
",RB,5-10,245lb,2001,23,16,7,180,690,7,2,11,8,67,0,0,0,0,0,0,0
1159,"
Ron Dayne
",RB,5-10,245lb,2002,24,16,1,125,428,3,1,12,11,49,0,0,0,0,0,0,0
1160,"
Ron Dayne
",RB,5-10,245lb,2004,26,14,2,52,179,1,0,4,1,7,0,0,0,0,0,0,0
1161,"
Ron Dayne
",RB,5-10,245lb,2005,27,10,0,53,270,1,1,3,3,17,0,0,0,0,0,0,0
1162,"
Ron Dayne
",RB,5-10,245lb,2006,28,11,6,151,612,5,1,18,14,77,0,0,0,0,0,0,0
1163,"
Ron Dayne
",RB,5-10,245lb,2007,29,13,8,194,773,6,1,26,17,112,0,0,0,0,0,0,0
1164,"
Ron Dayne
",RB,5-10,245lb,2000,22,3,1,27,82,0,1,3,2,12,0,0,0,0,0,0,0
1165,"
Ron Dayne
",RB,5-10,245lb,2002,24,1,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0
1166,"
Ron Dayne
",RB,5-10,245lb,2005,27,2,0,,,,0,,,,,0,0,0,0,0,0
1167,"
Jake Delhomme
",ht,6-2,215lb,1999,24,2,2,11,72,2,1,,,,0,0,0,0,0,0,0
1168,"
Jake Delhomme
",ht,6-2,215lb,2002,27,4,0,4,-2,0,0,,,,0,0,0,0,0,0,0
1169,"
Jake Delhomme
",ht,6-2,215lb,2003,28,16,15,42,39,1,15,,,,0,0,0,0,0,0,0
1170,"
Jake Delhomme
",ht,6-2,215lb,2004,29,16,16,25,71,1,12,,,,0,0,0,0,0,0,0
1171,"
Jake Delhomme
",ht,6-2,215lb,2005,30,16,16,24,31,1,12,,,,0,0,0,0,0,0,0
1172,"
Jake Delhomme
",ht,6-2,215lb,2006,31,13,13,18,12,0,6,,,,0,0,0,0,0,0,0
1173,"
Jake Delhomme
",ht,6-2,215lb,2007,32,3,3,6,26,0,1,,,,0,0,0,0,0,0,0
1174,"
Jake Delhomme
",ht,6-2,215lb,2008,33,16,16,20,21,2,5,,,,0,0,0,0,0,0,0
1175,"
Jake Delhomme
",ht,6-2,215lb,2009,34,11,11,17,60,0,6,,,,0,0,0,0,0,0,0
1176,"
Jake Delhomme
",ht,6-2,215lb,2010,35,5,4,8,-2,0,3,,,,0,0,0,0,0,0,0
1177,"
Jake Delhomme
",ht,6-2,215lb,2011,36,1,0,,,0,1,,,,0,0,0,0,0,0,0
1178,"
Jake Delhomme
",ht,6-2,215lb,2003,28,4,4,10,-1,0,2,,,,0,0,0,0,0,0,0
1179,"
Jake Delhomme
",ht,6-2,215lb,2005,30,3,3,5,24,0,3,,,,0,0,0,0,0,0,0
1180,"
Jake Delhomme
",ht,6-2,215lb,2008,33,1,1,,,0,1,,,,0,0,0,0,0,0,0
1181,"
Autry Denson
",RB,5-10,193lb,1999,23,6,1,28,98,0,0,6,4,28,0,0,0,0,0,0,0
1182,"
Autry Denson
",RB,5-10,193lb,2000,24,11,0,31,108,0,1,23,14,105,0,0,0,0,0,0,0
1183,"
Autry Denson
",RB,5-10,193lb,2001,25,16,0,1,4,0,1,,,,0,0,0,0,0,0,0
1184,"
Autry Denson
",RB,5-10,193lb,2002,26,1,0,2,2,0,0,,,,0,0,0,0,0,0,0
1185,"
Autry Denson
",RB,5-10,193lb,1999,23,2,0,13,29,0,1,,,,0,0,0,0,0,0,0
1186,"
Autry Denson
",RB,5-10,193lb,2000,24,2,0,3,12,0,0,12,8,60,0,0,0,0,0,0,0
1187,"
Autry Denson
",RB,5-10,193lb,2001,25,1,0,,,0,1,,,,0,0,0,0,0,0,0
1188,"
Koy Detmer
",ht,6-1,195lb,1998,25,8,5,7,20,0,1,,,,0,0,0,0,0,0,0
1189,"
Koy Detmer
",ht,6-1,195lb,1999,26,1,1,2,-2,0,0,,,,0,0,0,0,0,0,0
1190,"
Koy Detmer
",ht,6-1,195lb,2000,27,16,0,1,8,0,0,,,,0,0,0,0,0,0,0
1191,"
Koy Detmer
",ht,6-1,195lb,2001,28,16,0,8,6,0,0,,,,0,0,0,0,0,0,0
1192,"
Koy Detmer
",ht,6-1,195lb,2002,29,14,1,2,4,1,1,,,,0,0,0,0,0,0,0
1193,"
Koy Detmer
",ht,6-1,195lb,2004,31,16,1,10,-7,0,1,,,,0,0,0,0,0,0,0
1194,"
Koy Detmer
",ht,6-1,195lb,2005,32,16,0,1,1,0,2,,,,0,0,0,0,0,0,0
1195,"
Ty Detmer
",ht,6-0,189lb,1993,26,3,0,1,-2,0,0,,,,0,0,0,0,0,0,0
1196,"
Ty Detmer
",ht,6-0,189lb,1995,28,4,0,3,3,0,1,,,,0,0,0,0,0,0,0
1197,"
Ty Detmer
",ht,6-0,189lb,1996,29,13,11,31,59,1,7,,,,0,0,0,0,0,0,0
1198,"
Ty Detmer
",ht,6-0,189lb,1997,30,8,7,14,46,1,6,,,,0,0,0,0,0,0,0
1199,"
Ty Detmer
",ht,6-0,189lb,1998,31,16,1,8,7,0,1,,,,0,0,0,0,0,0,0
1200,"
Ty Detmer
",ht,6-0,189lb,1999,32,5,2,6,38,1,0,,,,0,0,0,0,0,0,0
1201,"
Ty Detmer
",ht,6-0,189lb,2001,34,4,4,9,26,0,3,,,,0,0,0,0,0,0,0
1202,"
Trent Dilfer
",ht,6-4,225lb,1994,22,5,2,2,27,0,2,,,,0,0,0,0,0,0,0
1203,"
Trent Dilfer
",ht,6-4,225lb,1995,23,16,16,23,115,2,13,,,,0,0,0,0,0,0,0
1204,"
Trent Dilfer
",ht,6-4,225lb,1996,24,16,16,32,124,0,10,,,,0,0,0,0,0,0,0
1205,"
Trent Dilfer
",ht,6-4,225lb,1997,25,16,16,33,99,1,9,,,,0,0,0,0,0,0,0
1206,"
Trent Dilfer
",ht,6-4,225lb,1998,26,16,16,40,141,2,9,,,,0,0,0,0,0,0,0
1207,"
Trent Dilfer
",ht,6-4,225lb,1999,27,10,10,35,144,0,6,,,,0,0,0,0,0,0,0
1208,"
Trent Dilfer
",ht,6-4,225lb,2000,28,11,8,20,75,0,8,1,1,-1,0,0,0,0,0,0,0
1209,"
Trent Dilfer
",ht,6-4,225lb,2001,29,6,4,11,17,0,3,1,1,-5,0,0,0,0,0,0,0
1210,"
Trent Dilfer
",ht,6-4,225lb,2002,30,6,6,10,27,0,2,,,,0,0,0,0,0,0,0
1211,"
Trent Dilfer
",ht,6-4,225lb,2003,31,5,0,2,-1,0,2,,,,0,0,0,0,0,0,0
1212,"
Trent Dilfer
",ht,6-4,225lb,2004,32,5,2,10,14,0,1,,,,0,0,0,0,0,0,0
1213,"
Trent Dilfer
",ht,6-4,225lb,2005,33,11,11,20,46,0,9,,,,0,0,0,0,0,0,0
1214,"
Trent Dilfer
",ht,6-4,225lb,2007,35,7,6,10,25,0,8,,,,0,0,0,0,0,0,0
1215,"
Trent Dilfer
",ht,6-4,225lb,1997,25,2,2,2,0,0,0,,,,0,0,0,0,0,0,0
1216,"
Trent Dilfer
",ht,6-4,225lb,2000,28,4,4,13,7,0,3,,,,0,0,0,0,0,0,0
1217,"
Corey Dillon
",RB,6-1,225lb,1997,23,16,6,233,1129,10,1,33,27,259,0,0,0,0,0,0,0
1218,"
Corey Dillon
",RB,6-1,225lb,1998,24,15,15,262,1130,4,2,44,28,178,1,0,0,0,0,0,0
1219,"
Corey Dillon
",RB,6-1,225lb,1999,25,15,15,263,1200,5,3,49,31,290,1,0,0,0,0,0,0
1220,"
Corey Dillon
",RB,6-1,225lb,2000,26,16,16,315,1435,7,4,26,18,158,0,0,0,0,0,0,0
1221,"
Corey Dillon
",RB,6-1,225lb,2001,27,16,16,340,1315,10,5,61,34,228,3,0,0,0,0,0,0
1222,"
Corey Dillon
",RB,6-1,225lb,2002,28,16,16,314,1311,7,5,61,43,298,0,0,0,0,0,0,0
1223,"
Corey Dillon
",RB,6-1,225lb,2003,29,13,11,138,541,2,0,18,11,71,0,0,0,0,0,0,0
1224,"
Corey Dillon
",RB,6-1,225lb,2004,30,15,14,345,1635,12,5,21,15,103,1,0,0,0,0,0,0
1225,"
Corey Dillon
",RB,6-1,225lb,2005,31,12,10,209,733,12,1,26,22,181,1,0,0,0,0,0,0
1226,"
Corey Dillon
",RB,6-1,225lb,2006,32,16,13,199,812,13,2,16,15,147,0,0,0,0,0,0,0
1227,"
Corey Dillon
",RB,6-1,225lb,2004,30,3,3,65,292,2,0,10,9,53,0,0,0,0,0,0,0
1228,"
Corey Dillon
",RB,6-1,225lb,2005,31,2,1,30,97,0,0,3,2,21,0,0,0,0,0,0,0
1229,"
Corey Dillon
",RB,6-1,225lb,2006,32,3,2,25,119,2,1,1,1,0,0,0,0,0,0,0,0
1230,"
Anthony Dixon
",RB,6-1,239lb,2010,23,16,0,70,237,2,0,5,5,11,0,0,0,0,0,0,0
1231,"
Anthony Dixon
",RB,6-1,239lb,2011,24,16,0,29,87,2,0,1,1,6,0,0,0,0,0,0,0
1232,"
Anthony Dixon
",RB,6-1,239lb,2012,25,16,0,21,78,2,0,,,,0,0,0,0,0,0,0
1233,"
Anthony Dixon
",RB,6-1,239lb,2013,26,16,1,28,56,2,0,3,3,30,0,0,0,0,0,0,0
1234,"
Anthony Dixon
",RB,6-1,239lb,2014,27,16,0,105,432,2,1,9,8,49,0,0,0,0,0,0,0
1235,"
Anthony Dixon
",RB,6-1,239lb,2015,28,16,1,21,44,1,0,7,6,44,0,0,0,0,0,0,0
1236,"
Anthony Dixon
",RB,6-1,239lb,2011,24,2,0,3,3,0,0,,,,0,0,0,0,0,0,0
1237,"
Anthony Dixon
",RB,6-1,239lb,2012,25,3,0,2,6,1,0,,,,0,0,0,0,0,0,0
1238,"
Anthony Dixon
",RB,6-1,239lb,2013,26,3,1,2,1,1,0,2,1,10,0,0,0,0,0,0,0
1239,"
Dennis Dixon
",ht,6-3,195lb,2008,23,1,0,2,-3,0,0,,,,0,0,0,0,0,0,0
1240,"
Dennis Dixon
",ht,6-3,195lb,2009,24,1,1,3,27,1,0,,,,0,0,0,0,0,0,0
1241,"
Dennis Dixon
",ht,6-3,195lb,2010,25,2,2,5,32,0,2,,,,0,0,0,0,0,0,0
1242,"
Kenneth Dixon
",RB,5-10,228lb,2016,22,12,0,88,382,2,1,41,30,162,1,0,0,0,0,0,0
1243,"
Kenneth Dixon
",RB,5-10,228lb,2018,24,6,0,60,333,2,2,7,6,51,0,0,0,0,0,0,0
1244,"
Kenneth Dixon
",RB,5-10,228lb,2018,24,1,0,6,13,0,1,3,3,53,0,0,0,0,0,0,0
1245,"
De Dorsey
",RB,6-0,193lb,2006,22,13,0,,,0,0,,,,0,0,0,0,0,0,0
1246,"
De Dorsey
",RB,6-0,193lb,2007,23,12,2,21,183,0,0,6,4,19,0,0,0,0,0,0,0
1247,"
De Dorsey
",RB,6-0,193lb,2008,24,4,0,5,8,0,0,2,2,49,0,0,0,0,0,0,0
1248,"
De Dorsey
",RB,6-0,193lb,2006,22,3,0,,,,0,,,,,0,0,0,0,0,0
1249,"
Ken Dorsey
",ht,6-4,220lb,2004,23,8,7,5,7,0,5,,,,0,0,0,0,0,0,0
1250,"
Ken Dorsey
",ht,6-4,220lb,2005,24,3,3,4,11,0,2,,,,0,0,0,0,0,0,0
1251,"
Ken Dorsey
",ht,6-4,220lb,2008,27,4,3,2,0,0,2,,,,0,0,0,0,0,0,0
1252,"
Gary Downs
",RB,6-1,212lb,1994,22,14,0,15,51,0,1,4,2,15,0,0,0,0,0,0,0
1253,"
Gary Downs
",RB,6-1,212lb,1995,23,2,0,,,0,,,,,0,0,0,0,0,0,0
1254,"
Gary Downs
",RB,6-1,212lb,1996,24,6,1,29,94,0,1,5,3,20,0,0,0,0,0,0,0
1255,"
Gary Downs
",RB,6-1,212lb,1997,25,16,0,,,0,,,,,0,0,0,0,0,0,0
1256,"
Gary Downs
",RB,6-1,212lb,1998,26,16,1,1,4,0,0,6,4,31,0,0,0,0,0,0,0
1257,"
Gary Downs
",RB,6-1,212lb,2000,28,16,0,,,0,0,,,,0,0,0,0,0,0,0
1258,"
Gary Downs
",RB,6-1,212lb,1998,26,3,0,1,16,0,0,,,,0,0,0,0,0,0,0
1259,"
Shaun Draughn
",RB,6-0,205lb,2011,24,1,0,,,0,,,,,0,0,0,0,0,0,0
1260,"
Shaun Draughn
",RB,6-0,205lb,2012,25,16,0,59,233,2,2,30,24,158,0,0,0,0,0,0,0
1261,"
Shaun Draughn
",RB,6-0,205lb,2013,26,3,0,4,2,0,0,,,,0,0,0,0,0,0,0
1262,"
Shaun Draughn
",RB,6-0,205lb,2014,27,10,0,10,19,0,0,,,,0,0,0,0,0,0,0
1263,"
Shaun Draughn
",RB,6-0,205lb,2014,,2,0,,,0,,,,,0,0,0,0,0,0,0
1264,"
Shaun Draughn
",RB,6-0,205lb,2014,,4,0,,,0,0,,,,0,0,0,0,0,0,0
1265,"
Shaun Draughn
",RB,6-0,205lb,2014,,4,0,10,19,0,0,,,,0,0,0,0,0,0,0
1266,"
Shaun Draughn
",RB,6-0,205lb,2015,28,11,6,78,273,1,1,35,27,176,0,0,0,0,0,0,0
1267,"
Shaun Draughn
",RB,6-0,205lb,2015,,5,0,2,10,0,0,3,2,1,0,0,0,0,0,0,0
1268,"
Shaun Draughn
",RB,6-0,205lb,2015,,6,6,76,263,1,1,32,25,175,0,0,0,0,0,0,0
1269,"
Shaun Draughn
",RB,6-0,205lb,2016,29,16,1,74,196,4,1,39,29,263,2,0,0,0,0,0,0
1270,"
Reuben Droughns
",RB,5-11,220lb,2001,23,9,3,30,72,0,0,5,4,21,1,0,0,0,0,0,0
1271,"
Reuben Droughns
",RB,5-11,220lb,2002,24,16,0,4,11,1,0,7,5,53,1,0,0,0,0,0,0
1272,"
Reuben Droughns
",RB,5-11,220lb,2003,25,15,4,6,14,0,0,12,9,87,2,0,0,0,0,0,0
1273,"
Reuben Droughns
",RB,5-11,220lb,2004,26,16,15,275,1240,6,5,44,32,241,2,0,0,0,0,0,0
1274,"
Reuben Droughns
",RB,5-11,220lb,2005,27,16,16,309,1232,2,6,56,39,369,0,0,0,0,0,0,0
1275,"
Reuben Droughns
",RB,5-11,220lb,2006,28,14,12,220,758,4,5,33,27,169,0,0,0,0,0,0,0
1276,"
Reuben Droughns
",RB,5-11,220lb,2007,29,16,1,85,275,6,1,15,7,49,0,0,0,0,0,0,0
1277,"
Reuben Droughns
",RB,5-11,220lb,2008,30,12,0,,,0,0,,,,0,0,0,0,0,0,0
1278,"
Reuben Droughns
",RB,5-11,220lb,2003,25,1,1,,,0,0,5,5,19,0,0,0,0,0,0,0
1279,"
Reuben Droughns
",RB,5-11,220lb,2004,26,1,1,8,29,0,0,4,4,28,0,0,0,0,0,0,0
1280,"
Reuben Droughns
",RB,5-11,220lb,2007,29,4,0,,,0,0,,,,0,0,0,0,0,0,0
1281,"
Jim Druckenmiller
",ht,6-4,241lb,1997,25,4,1,10,-6,0,0,,,,0,0,0,0,0,0,0
